"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"HS","H3","840","United States","900840","900840 -- (-2011) - Photographic (other than cinem","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,64.235,
"HS","H3","840","United States","901060","901060 -- (1996-) - Projection screens","410","Korea, Rep.",2010,2010,"CMT","AHS",2.6,2.6,0,2.6,2.6,1,0,0,29.829,
"HS","H3","840","United States","901190","901190 --  - Parts and accessories","410","Korea, Rep.",2011,2011,"CMT","AHS",5.7,5.7,0,5.7,5.7,1,0,0,212.638,
"HS","H3","840","United States","901320","901320 --  - Lasers, other than laser diodes","410","Korea, Rep.",2011,2011,"CMT","AHS",3.1,3.1,0,3.1,3.1,1,0,0,1526.084,
"HS","H3","840","United States","901480","901480 --  - Other instruments and appliances","410","Korea, Rep.",2010,2010,"CMT","AHS",1.5,1.5,1.51,0,3.2,4,0,0,4084.995,
"HS","H3","840","United States","901580","901580 --  - Other instruments and appliances","410","Korea, Rep.",2011,2011,"CMT","AHS",0.93,0.93,1.32,0,2.8,3,0,0,865.179,
"HS","H3","840","United States","901720","901720 --  - Other drawing, marking-out or mathema","410","Korea, Rep.",2011,2011,"CMT","AHS",2.83,2.83,2.02,0,4.6,3,0,0,546.899,
"HS","H3","840","United States","901812","901812 -- (1996-) -- Ultrasonic scanning apparatus","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,68725.774,
"HS","H3","840","United States","901832","901832 --  -- Tubular metal needles and needles fo","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,8445.363,
"HS","H3","840","United States","901850","901850 --  - Other ophthalmic instruments and appl","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,7951.29,
"HS","H3","840","United States","902000","902000 --  Other breathing appliances and gas mask","410","Korea, Rep.",2011,2011,"CMT","AHS",1.67,1.67,1.18,0,2.5,3,0,0,819.29,
"HS","H3","840","United States","902131","902131 -- (2002-) -- Artificial joints","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,2066.066,
"HS","H3","840","United States","902213","902213 -- (1996-) -- Other, for dental uses","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,11776.407,
"HS","H3","840","United States","902229","902229 --  -- For other uses","410","Korea, Rep.",2011,2011,"CMT","AHS",1.2,1.2,0.2,1,1.4,2,0,0,3.514,
"HS","H3","840","United States","902410","902410 --  - Machines and appliances for testing m","410","Korea, Rep.",2011,2011,"CMT","AHS",1.7,1.7,0,1.7,1.7,1,0,0,275.568,
"HS","H3","840","United States","902519","902519 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",1.6,1.6,0.2,1.4,1.8,2,0,0,3945.611,
"HS","H3","840","United States","902620","902620 --  - For measuring or checking pressure","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,14884.869,
"HS","H3","840","United States","902720","902720 --  - Chromatographs and electrophoresis in","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,272.376,
"HS","H3","840","United States","902790","902790 --  - Microtomes; parts and accessories","410","Korea, Rep.",2011,2011,"CMT","AHS",1.2,1.2,1.29,0,3.5,8,0,0,5458.261,
"HS","H3","840","United States","902890","902890 --  - Parts and accessories","410","Korea, Rep.",2011,2011,"CMT","AHS",3.2,3.2,0,3.2,3.2,1,0,0,296.511,
"HS","H3","840","United States","903010","903010 --  - Instruments and apparatus for measuri","410","Korea, Rep.",2011,2011,"CMT","AHS",1.6,1.6,0,1.6,1.6,1,0,0,213.515,
"HS","H3","840","United States","903033","903033 -- (2007-) -- Other, without a recording de","410","Korea, Rep.",2011,2011,"CMT","AHS",1.7,1.7,0,1.7,1.7,1,0,0,7001.872,
"HS","H3","840","United States","903084","903084 -- (2007-) -- Other, with a recording devic","410","Korea, Rep.",2011,2011,"CMT","AHS",1.7,1.7,0,1.7,1.7,1,0,0,215.957,
"HS","H3","840","United States","903120","903120 --  - Test benches","410","Korea, Rep.",2011,2011,"CMT","AHS",1.7,1.7,0,1.7,1.7,1,0,0,615.808,
"HS","H3","840","United States","903190","903190 --  - Parts and accessories","410","Korea, Rep.",2011,2011,"CMT","AHS",1.87,1.87,1.46,0,3.5,6,0,0,5208.134,
"HS","H3","840","United States","903289","903289 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",1.5,1.5,0.28,1.1,1.7,3,0,0,83701.674,
"HS","H3","840","United States","910219","910219 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",,,,,,4,0,0,6.909,
"HS","H3","840","United States","910529","910529 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",10.93,10.93,1.74,9.14,13.68,5,0,0,4.822,
"HS","H3","840","United States","910690","910690 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0.78,0.78,1.56,0,3.9,6,0,0,75.955,
"HS","H3","840","United States","911180","911180 --  - Other cases","410","Korea, Rep.",2010,2010,"CMT","AHS",11.85,11.85,0.01,11.85,11.85,1,0,0,18.921,
"HS","H3","840","United States","911420","911420 -- (-2011) - Jewels","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,2.494,
"HS","H3","840","United States","920210","920210 --  - Played with a bow","410","Korea, Rep.",2011,2011,"CMT","AHS",3.2,3.2,0,3.2,3.2,1,0,0,42.301,
"HS","H3","840","United States","920710","920710 --  - Keyboard instruments, other than acco","410","Korea, Rep.",2010,2010,"CMT","AHS",5.4,5.4,0,5.4,5.4,1,0,0,269.533,
"HS","H3","840","United States","920991","920991 --  -- Parts and accessories for pianos","410","Korea, Rep.",2010,2010,"CMT","AHS",2.1,2.1,2.1,0,4.2,2,0,0,53.03,
"HS","H3","840","United States","930120","930120 -- (2002-) - Rocket launchers; flame-throwe","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,17.525,
"HS","H3","840","United States","930510","930510 --  - Of revolvers or pistols","410","Korea, Rep.",2011,2011,"CMT","AHS",2.1,2.1,2.1,0,4.2,4,0,0,20130.073,
"HS","H3","840","United States","930629","930629 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,214.84,
"HS","H3","840","United States","940110","940110 --  - Seats of a kind used for aircraft","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,2,0,0,6.5,
"HS","H3","840","United States","940151","940151 -- (2007-2016) -- Of bamboo or rattan","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,5.274,
"HS","H3","840","United States","940179","940179 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,452.594,
"HS","H3","840","United States","940290","940290 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,616.139,
"HS","H3","840","United States","940340","940340 --  - Wooden furniture of a kind used in th","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,3,0,0,438.176,
"HS","H3","840","United States","940381","940381 -- (2007-2016) -- Of bamboo or rattan","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,9.148,
"HS","H3","840","United States","940421","940421 --  -- Of cellular rubber or plastics, whet","410","Korea, Rep.",2010,2010,"CMT","AHS",3,3,0,3,3,1,0,0,315.019,
"HS","H3","840","United States","940510","940510 --  - Chandeliers and other electric ceilin","410","Korea, Rep.",2010,2010,"CMT","AHS",5.13,5.13,1.74,3.9,7.6,3,0,0,2109.22,
"HS","H3","840","United States","940550","940550 --  - Non-electrical lamps and lighting fit","410","Korea, Rep.",2010,2010,"CMT","AHS",4.87,4.87,1.4,2.9,6,3,0,0,68.362,
"HS","H3","840","United States","940599","940599 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",4.95,4.95,1.05,3.9,6,2,0,0,1218.552,
"HS","H3","840","United States","950420","950420 --  - Articles and accessories for billiard","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,4,0,0,166.403,
"HS","H3","840","United States","950510","950510 --  - Articles for Christmas festivities","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,6,0,0,227.839,
"HS","H3","840","United States","950619","950619 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",1.4,1.4,1.4,0,2.8,2,0,0,165.342,
"HS","H3","840","United States","950632","950632 --  -- Balls","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,15023.822,
"HS","H3","840","United States","950669","950669 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",3.43,3.43,2.44,0,5.4,3,0,0,9.41,
"HS","H3","840","United States","950710","950710 --  - Fishing rods","410","Korea, Rep.",2011,2011,"CMT","AHS",6,6,0,6,6,1,0,0,6268.531,
"HS","H3","840","United States","950810","950810 -- (2002-) - Travelling circuses and travel","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,4.95,
"HS","H3","840","United States","960310","960310 --  - Brooms and brushes, consisting of twi","410","Korea, Rep.",2011,2011,"CMT","AHS",14.94,14.94,9.99,4.4,32,7,2,2,3.127,
"HS","H3","840","United States","960340","960340 --  - Paint, distemper, varnish or similar ","410","Korea, Rep.",2011,2011,"CMT","AHS",5.75,5.75,1.75,4,7.5,2,0,0,57.348,
"HS","H3","840","United States","960500","960500 --  Travel sets for personal toilet, sewing","410","Korea, Rep.",2011,2011,"CMT","AHS",8.1,8.1,0,8.1,8.1,1,0,0,755.658,
"HS","H3","840","United States","960629","960629 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",2.9,2.9,0,2.9,2.9,3,0,0,49.472,
"HS","H3","840","United States","960810","960810 --  - Ballpoint pens","410","Korea, Rep.",2010,2010,"CMT","AHS",100.41,100.41,0.04,100.41,100.41,1,1,1,20362.93,
"HS","H3","840","United States","960850","960850 --  - Sets of articles from two or more of ","410","Korea, Rep.",2010,2010,"CMT","AHS",,,,,,1,0,0,14.734,
"HS","H3","840","United States","960920","960920 --  - Pencil leads, black or coloured","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,41.993,
"HS","H3","840","United States","961210","961210 --  - Ribbons","410","Korea, Rep.",2011,2011,"CMT","AHS",3.95,3.95,3.95,0,7.9,2,0,0,792.613,
"HS","H3","840","United States","961400","961400 -- (2007-) Smoking pipes (including pipe bo","410","Korea, Rep.",2010,2010,"CMT","AHS",3.4,3.4,2.95,0,7.2,6,0,0,9.154,
"HS","H3","840","United States","961610","961610 --  - Scent sprays and similar toilet spray","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,3428.96,
"HS","H3","840","United States","970110","970110 --  - Paintings, drawings and pastels","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,12816.356,
"HS","H3","840","United States","970500","970500 --  Collections and collectors' pieces of z","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,612.645,
"HS","H4","840","United States","010620","010620 -- (2002-) - Reptiles (including snakes and","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,9.45,
"HS","H4","840","United States","030199","030199 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,7877.842,
"HS","H4","840","United States","030229","030229 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,1089.663,
"HS","H4","840","United States","030259","030259 -- (2012-) -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",1.05,1.05,1.05,0,2.1,2,0,0,14.938,
"HS","H4","840","United States","030326","030326 -- (2012-) -- Eels (Anguilla spp.)","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,353.717,
"HS","H4","840","United States","030339","030339 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0.47,0.47,0,0.47,0.47,1,0,0,76.473,
"HS","H4","840","United States","030343","030343 --  -- Skipjack or stripe-bellied bonito","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,45.794,
"HS","H4","840","United States","030351","030351 -- (2007-) -- Herrings (Clupea harengus, Cl","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,50.504,
"HS","H4","840","United States","030363","030363 -- (2012-) -- Cod (Gadus morhua, Gadus ogac","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,8.39,
"HS","H4","840","United States","030369","030369 -- (2012-) -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,4.073,
"HS","H4","840","United States","030390","030390 -- (2012-2016) - Livers and roes","410","Korea, Rep.",2012,2012,"CMT","AHS",7.5,7.5,7.5,0,15,2,0,0,60.093,
"HS","H4","840","United States","030453","030453 -- (2012-) -- Fish of the families Bregmace","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,8.142,
"HS","H4","840","United States","030471","030471 -- (2012-) -- Cod (Gadus morhua, Gadus ogac","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,2,0,0,4.556,
"HS","H4","840","United States","030479","030479 -- (2012-) -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,2.537,
"HS","H4","840","United States","030489","030489 -- (2012-) -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,2,0,0,4298.586,
"HS","H4","840","United States","030494","030494 -- (2012-) -- Alaska pollock (Theragra chal","410","Korea, Rep.",2012,2012,"CMT","AHS",3,3,3,0,6,2,0,0,263.641,
"HS","H4","840","United States","030499","030499 -- (2007-) -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",1.2,1.2,1.2,0,2.4,2,0,0,1380.702,
"HS","H4","840","United States","030531","030531 -- (2012-) -- Tilapias (Oreochromis spp.), ","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,32.535,
"HS","H4","840","United States","030549","030549 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,2,0,0,169.09,
"HS","H4","840","United States","030561","030561 --  -- Herrings (Clupea harengus, Clupea pa","410","Korea, Rep.",2012,2012,"CMT","AHS",2,2,2,0,4,2,0,0,7.157,
"HS","H4","840","United States","030569","030569 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",1.42,1.42,1.92,0,5,6,0,0,1480.364,
"HS","H4","840","United States","030616","030616 -- (2012-) -- Cold-water shrimps and prawns","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,26.67,
"HS","H4","840","United States","030626","030626 -- (2012-2016) -- Cold-water shrimps and pr","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,11.564,
"HS","H4","840","United States","030719","030719 -- (2012-) -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,8456.992,
"HS","H4","840","United States","030749","030749 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,11109.958,
"HS","H4","840","United States","030759","030759 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,91.802,
"HS","H4","840","United States","030781","030781 -- (2012-) -- Live, fresh or chilled abalon","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,5.5,
"HS","H4","840","United States","030799","030799 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,137.437,
"HS","H4","840","United States","030821","030821 -- (2012-) -- Live, fresh or chilled","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,2.724,
"HS","H4","840","United States","030890","030890 -- (2012-) - Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,499.354,
"HS","H4","840","United States","040630","040630 --  - Processed cheese, not grated or powde","410","Korea, Rep.",2012,2012,"CMT","AHS",19.32,19.32,11.02,6.4,45.6,36,20,20,4.755,
"HS","H4","840","United States","051199","051199 --  -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,5,0,0,2122.919,
"HS","H4","840","United States","060290","060290 -- (1996-) - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,6,0,0,2372.033,
"HS","H4","840","United States","070690","070690 --  - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",1.33,1.33,1.89,0,4,3,0,0,698.143,
"HS","H4","840","United States","070959","070959 -- (2002-) -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",6.56,6.56,6.56,0,13.12,2,0,0,2337.832,
"HS","H4","840","United States","071030","071030 --  - Spinach, New Zealand spinach and orac","410","Korea, Rep.",2014,2014,"CMT","AHS",5.6,5.6,0,5.6,5.6,1,0,0,16.308,
"HS","H4","840","United States","071090","071090 --  - Mixtures of vegetables","410","Korea, Rep.",2013,2013,"CMT","AHS",2.35,2.35,2.35,0,4.7,2,0,0,137.531,
"HS","H4","840","United States","071232","071232 -- (2002-) -- Wood ears (Auricularia spp.)","410","Korea, Rep.",2014,2014,"CMT","AHS",3.3,3.3,0,3.3,3.3,1,0,0,10.086,
"HS","H4","840","United States","071332","071332 --  -- Small red (Adzuki) beans (Phaseolus ","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,2.203,
"HS","H4","840","United States","071430","071430 -- (2012-) - Yams (Dioscorea spp.)","410","Korea, Rep.",2014,2014,"CMT","AHS",2.05,2.05,1.23,0,3.3,4,0,0,2.401,
"HS","H4","840","United States","080242","080242 -- (2012-) -- Shelled","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,202.876,
"HS","H4","840","United States","080610","080610 --  - Fresh","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,3,0,0,479.435,
"HS","H4","840","United States","080830","080830 -- (2012-) - Pears","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,2,0,0,31644.806,
"HS","H4","840","United States","081190","081190 --  - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",1.2,1.2,1.96,0,4.4,11,0,0,235.164,
"HS","H4","840","United States","090121","090121 --  -- Not decaffeinated","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,366.228,
"HS","H4","840","United States","090210","090210 --  - Green tea (not fermented) in immediat","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,352.481,
"HS","H4","840","United States","090240","090240 --  - Other black tea (fermented) and other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,327.372,
"HS","H4","840","United States","090421","090421 -- (2012-) -- Dried, neither crushed nor gr","410","Korea, Rep.",2012,2012,"CMT","AHS",0.9,0.9,0.61,0,1.71,4,0,0,162.207,
"HS","H4","840","United States","091011","091011 -- (2012-) -- Neither crushed nor ground","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,3.116,
"HS","H4","840","United States","091099","091099 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",1.66,1.66,1.81,0,4.8,8,0,0,28.979,
"HS","H4","840","United States","100610","100610 --  - Rice in the husk (paddy or rough)","410","Korea, Rep.",2012,2012,"CMT","AHS",3.95,3.95,0,3.95,3.95,1,0,0,2.476,
"HS","H4","840","United States","100640","100640 --  - Broken rice","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,2.212,
"HS","H4","840","United States","100890","100890 --  - Other cereals","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,64.277,
"HS","H4","840","United States","110290","110290 --  - Other","410","Korea, Rep.",2012,2012,"CMT","AHS",4.45,4.45,5.4,0,12.8,5,0,0,198.317,
"HS","H4","840","United States","110320","110320 -- (2002-) - Pellets","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,64.2,
"HS","H4","840","United States","110423","110423 --  -- Of maize (corn)","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,5.65,
"HS","H4","840","United States","110510","110510 --  - Flour, meal and powder","410","Korea, Rep.",2013,2013,"CMT","AHS",0.88,0.88,0,0.88,0.88,1,0,0,9.507,
"HS","H4","840","United States","110630","110630 --  - Of the products of Chapter 8","410","Korea, Rep.",2012,2012,"CMT","AHS",6.2,6.2,3.4,2.8,9.6,2,0,0,4.43,
"HS","H4","840","United States","110720","110720 --  - Roasted","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,5,
"HS","H4","840","United States","110813","110813 --  -- Potato starch","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,251.425,
"HS","H4","840","United States","120750","120750 --  - Mustard seeds","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,2.029,
"HS","H4","840","United States","120810","120810 --  - Of soya beans","410","Korea, Rep.",2012,2012,"CMT","AHS",1.9,1.9,0,1.9,1.9,1,0,0,59.487,
"HS","H4","840","United States","680911","680911 --  -- Faced or reinforced with paper or pa","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,115.592,
